airbnb_property_id,rating,property_type,bathrooms,title,bedrooms,accommodates,average_daily_rate,img_cover,reviews,longitude,latitude,days_available,room_type,url,active_listing,city,listing_date,description
,,,,The Guesthouse,1,,67 ,,,-97.37301834,32.75158811,,,https://www.airbnb.com/rooms/16720820?location=Azle%2C%20TX,,Fort-Worth,Jan-17,"Nestled into a beautiful historic neighborhood that is Cultural District adjacent, The Guesthouse is conveniently located and accessible to all Fort Worth events, life, and culture. The following locations are only a short drive away, some even within walking distance\n-The Stock Show\n -Botanical Gardens\n-Bass Hall\n-Water Gardens\n-Trinity Park\n-The Trinity Trails\n-Museum District\n-7th Street District\n-Historic Stock Yards\n- Magnolia District \n-UNTHSC\n-Sundance Square and many more!!"
,,,,Plano-beautiful and private bed and bath,1,,40 ,,,-96.79569904,33.04793178,,,https://www.airbnb.com/rooms/19360598?location=Allen%2C%20TX,,Plano,Jun-17,"Large home located on a quiet cul de sac in an exclusive Plano, Texas neighborhood overlooking a small private lake with fountains, 1 mile walking/running path and 2 parks. \n\nConveniently located-- Only a brief walk to the nearby shopping center with Starbucks, several restaurants and specialty shops. Just a few miles to the North for Shops of Legacy or South for major shopping areas and dozens of eateries. Willowbend Mall and Stonebriar Centre --both within 5 miles"
,,,,Townhome with luxury conveniences,3,,125 ,,,-96.83485369,33.00540478,,,https://www.airbnb.com/rooms/13770493?location=Allen%2C%20TX,,Dallas,Jun-16,"You’ll love our place because of the light, luxury community amenities, convenience to major roadways, the comfy bed, and the high ceilings. My place is good for couples, solo adventurers, business travelers, families (with kids), big groups, and furry friends (pets)."
,,,,Studio Guest Home 10-15 driving minutes to Majors,0,,95 ,,,-97.15897976,32.73063635,,,https://www.airbnb.com/rooms/10293389?location=Arlington%2C%20TX,,Arlington,Jan-16,"Enjoy the beautiful, serene neighborhood in this private family suite behind a detached garage. Sleeping 4 cozily, this room also has a treadmill and elliptical if you missed your daily workout before arriving! We are within 10-15 driving minutes of the entertainment district that is AT&amp;T Stadium, Texas Ranger's ballpark, Six Flags, Hurricane Harbor and more!"
,,,,Shops at Legacy 1 BR Apt,1,,115 ,,,-96.82239912,33.07194906,,,https://www.airbnb.com/rooms/16271384?location=Allen%2C%20TX,,Plano,Jun-15,"Walking distance to the shops, dining, and more, our comfortable 1 BR puts you near the best in Dallas. New furnishings, modern style, great amenities are just a few features of this apartment. Enjoy complimentary snacks and toiletries to make your stay carefree. Access to recreation room, and not one, not two, but three stunning pools located throughout the community. Nearby, find an urban escape at the Arbor Hills nature preserve in Plano, only 10 miles away."
,,,,Cozy 2bd/2.5 baths condominium,2,,105 ,,,-96.84346143,33.00125028,,,https://www.airbnb.com/rooms/10964254?location=Addison%2C%20TX,,Dallas,Aug-15,"I welcome you to Dallas whether it is for business or pleasure. Please enjoy my comfortable 2 bedroom/2.5 bathrooms/2 assigned covered parking spaces, 2-story condominium. Great location near Dallas/Plano borderline, near major highways, George Bush/North Dallas Tollway. Within minutes of willow bend mall, shops of legacy, Dallas Galleria. Grocery store(Kroger), Chase, Bank of America just across the street. Plenty of fine dining within minutes."
,,,,1 BR Apt in Heart of Dallas,1,,94 ,,,-96.78809129999999,32.790709299999996,,,https://www.airbnb.com/rooms/14502667?location=Balch%20Springs%2C%20TX,,Dallas,Aug-16,"Simple one bedroom apartment close to AAC, Downtown, JFK Memorial, Uptown, Deep Ellum, Greenville Avenue (nightlife areas), the mall, the airport (Love Field), &amp; many other Dallas attractions. My place is good for 1-2 people..3 if you don't mind sleeping on the couch.\n\nHonest Cons: TV with no cable. No dinning room table so eating is done in kitchen or on desk."
,,,,CHARMING HOME NEAR DOWNTOWN DALLAS,2,,55 ,,,-96.69712945,32.75895462,,,https://www.airbnb.com/rooms/19234899?location=Balch%20Springs%2C%20TX,,Dallas,Jun-17,WE PROVIDE COMPLIMENTARY BOTTLED WATER FOR ALL GUESTS\nLARGE 2000 SQUARE FOOT HOME AVAILABLE\nACCESS TO RECENTLY UPDATED LARGE MASTER BEDROOM WITH AN ATTACHED BATHROOM \nLARGE OPEN KITCHEN WITH UPDATED APPLIANCES\nLARGE DINING ROOM AREA \nHOME IS CURRENTLY BEING UPDATED WITH NEW AMENITIES\nWE ARE CURRENTLY ADDING ADDITIONAL AMENITIES IN OTHER ROOMS OF THE HOUSE BUT WE ARE STILL OPEN FOR BUSINESS\nWHOLE HOUSE WILL BE AVAILABLE TO RESERVE SOON
,,,,Garden Gate Getaway,1,,30 ,,,-96.62520988,33.20392559,,,https://www.airbnb.com/rooms/4211181?location=Allen%2C%20TX,,McKinney,Aug-13,"This sunny bedroom in my Vintage Cottage Home has off street parking and it's own private entrance through a picket fence gate. My home is in the Historic District near The Square with easy access to all Highways. \n McKinney is one of the best places to live &amp; have fun according to a bunch of sources. It's a Marvelous place to Shop, Dine &amp; Enjoy &amp; is Unique by Nature.\nThe house has been painted a bright peach with a multi-color picket fence. It'll be easy to find!"
,,,,14 minutes to Downtown/Fair Park!,1,,34 ,,,-96.67895227,32.80882309,,,https://www.airbnb.com/rooms/15708430?location=Balch%20Springs%2C%20TX,,Dallas,Jun-12,"My place is close to The Dallas Arboretum and Botanical Gardens, and White Rock Lake. It only takes 14 minutes to get to Downtown Dallas/Fair Park. You’ll love my place because of the coziness, access to fully loaded kitchen, comfy queen size bed, and quick highway access. Dallas is a city that you need a car. There is plenty of free parking in front of my house. I have another room in this house that I have been Airbnbing since May 2016"
,,,,Updated Garage Apartment in Historic Neighborhood,1,,86 ,,,-96.75402609,32.80895118,,,https://www.airbnb.com/rooms/19051115?location=Balch%20Springs%2C%20TX,,Dallas,Oct-15,An updated garage apartment in a quiet historic neighborhood that's just a 10 minute walk to restaurants and bars. Whole Foods is less than a mile away and only a 10 minute drive to downtown and Deep Ellum. The property has a gate and you don't share any walls with other units so you'll have plenty of privacy.
,,,,Private Room 2 Downtown Townhouse,1,,65 ,,,-96.7903051,32.7798249,,,https://www.airbnb.com/rooms/11883701?location=Balch%20Springs%2C%20TX,,Dallas,Oct-13,Comfortable room with a queen size bed and attached private bathroom in a 3 story downtown townhouse. This listing is for my 2nd guest room that is located on the 3rd floor. Additional details about my home can be found on my primary listing \
,,,,1918 East Dallas Home,4,,425 ,,,-96.7542726,32.80490041,,,https://www.airbnb.com/rooms/8563573?location=Balch%20Springs%2C%20TX,,Dallas,Sep-15,Completely renovated Prairie Style home less than 4 miles from Historic Downtown Dallas. This is a one of a kind 1-1/2 story home built in 1918. It has a fenced in back yard with a pool and backhouse.
,,,,Beautiful 3BR Downtown Townhome,3,,369 ,,,-96.79408411,32.77771393,,,https://www.airbnb.com/rooms/1832427?location=Balch%20Springs%2C%20TX,,Dallas,Oct-13,"This beautiful 3 story downtown townhouse with awesome Dallas skyline views is the ideal stop for both business and leisure travelers. Comes with 3BR, 3.5 Bath, full kitchen, living room, dining room, laundry, garage and spectacular rooftop deck."
,,,,Fully Renovated Vacation Home in North Plano,3,,194 ,,,-96.78346949,33.08495329,,,https://www.airbnb.com/rooms/15028039?location=Allen%2C%20TX,,Plano,Aug-16,"This beautiful home located in a nice and convenient community in North Plano with best schools around. You can stay here with a peaceful mind, because we have prepared everything brand new for you. You will find everything a hotel provide here, and much more! High speed wifi (ultimate fast speed up to 200 Mbps), 55 inch Smart TV(Netflix and local channels), double garage, outdoor grill, study area, etc. It is good for couples, business travellers, families (with kids), and big groups. BOOK NOW!"
,,,,Cozy Living Room in 1B/1B Apartment,1,,29 ,,,-96.84465084,33.01047502,,,https://www.airbnb.com/rooms/8632797?location=Addison%2C%20TX,,Dallas,Nov-13,"Hi There,\n\nThis apartment is a 1 bed 1 bath. You'd be renting out the living room with either a queen size futon or raised queen size air mattress with headboard or both, if there are two people. I am about 25 minute drive NE from DFW."
,,,,"Peaceful ""Ranch style"" Retreat",3,,399 ,,,-96.83084486,32.90397835,,,https://www.airbnb.com/rooms/15781807?location=Addison%2C%20TX,,Dallas,Oct-16,"My place is close to family-friendly activities, the airport, public transport, nightlife, downtown, uptown and all highways. You’ll love my place because of the comfy beds, the coziness, the kitchen, the high ceilings and the open floor plan! My place is good for couples, solo adventurers, business travelers, families (with kids), and even big groups.\nThe house is fully stocked with anything you need and is centrally located in a great area of Dallas!"
,,,,Freedom Home 2,1,,45 ,,,-97.22610473,32.84106397,,,https://www.airbnb.com/rooms/15486132?location=Bedford%2C%20TX,,Fort-Worth,Sep-16,"My place is close to the airport and parks. You’ll love my place because of the light, the comfy bed, the kitchen, and the coziness. My place is good for couples, solo adventurers, and business travelers. It offers a full size bed only, with a private bathroom!"
,,,,Walkable Luxury Near Downtown + KING Bed,2,,175 ,,,-96.76312123,32.81453178,,,https://www.airbnb.com/rooms/4311007?location=Balch%20Springs%2C%20TX,,Dallas,Apr-14,Great location within a few minutes walk of what D Magazine calls \
,,,,1920's Bungalow Guest House,1,,92 ,,,-96.61970746,33.20053336,,,https://www.airbnb.com/rooms/454935?location=Anna%2C%20TX,,McKinney,Apr-12,"Behind our main home in historic McKinney, we have refurbished a 1920’s arts &amp; craft style guest house. This 570 sq. ft. house has been completely redone inside to now include a living area, full kitchen, bedroom, and full bath. We welcome guests for an overnight stay, or an extended stay over weeks or months. Amenities in the guest house include:\nFully furnished rooms with all sheets, towels, kitchen utensils/dishes, and modern appliances\nHeating and air conditioning\nA spacious, fully equipped IKEA kitchen that we installed in 2011. New Whirlpool appliances include range/oven, microwave, toaster/oven, dishwasher, refrigerator, disposal, and washer/dryer.\nIncluded local TV and Roku (Netflix/Amazon Prime/streaming), secured wi-fi internet access, DVD/CD player, and sound system\nA full bathroom\nIron, ironing board &amp; hair dryer\nOnsite parking by the guest house, or on the street\n\nBasically, you can walk into our guest house with your suitcase(s), unpack them, and you’re home. We invite our guests to enjoy the flagstone patio and grill between the guest house and our main home. Guests also enjoy relaxing on the spacious front porch of our main home.\n\nWe live in the heart of McKinney’s Historic District. In addition to seeing the many older, picturesque homes in this area, we are a short 10 minute walk from McKinney’s Historic Downtown Square. Many of our guests enjoy the variety of restaurants, entertainment, and unique stores on the Square.\n\nMcKinney is 30 miles north of Dallas. Access to North Dallas is about a 25-30 minute drive on US75 or new tollways. We are long-time Dallas and McKinney residents, so we can assist guests with directions and suggestions for attractions, entertainment, restaurants, and shopping in the Dallas-Ft. Worth area. We will respect your privacy.\n\nCome enjoy McKinney and stay with us in our quiet, relaxed neighborhood."
,,,,Convenient comfy private place,1,,80 ,,,-96.82247202,33.07457265,,,https://www.airbnb.com/rooms/18444734?location=Allen%2C%20TX,,Plano,Apr-17,"Close to main employers in Plano, convenient but quiet place.\nWalk distance to Shops @ Legacy\nWith high speed Internet and Wifi, Cable TV, refrigerator, microwave oven, and kitchenware etc."
,,,,Luxury apartmnt close to the campus,1,,34 ,,,-97.14874432,33.21554825,,,https://www.airbnb.com/rooms/7859765?location=Aubrey%2C%20TX,,Denton,Aug-15,This apartment is just a walkable distance to the campus with neat surroundings. Opposite to the apartment we have 7 eleven &amp; CVS !! Very close to many resturants and fun places. Nice place to live in
,,,,Cozy central location-pool/Jacuzzi,1,,40 ,,,-96.80742598,33.01112493,,,https://www.airbnb.com/rooms/15479098?location=Addison%2C%20TX,,Dallas,Jun-14,"This is a great central location if you want to enjoy the city without the traffic and chaos, or need a temporary living situation for a new job! We are clean, friendly, and laid back- but at the same time have some rules to make sure you stay comfortable! Small pets are welcome (we have two outside dogs) and the pool/jacuzzi, kitchen, and living area are all available for guests to use!"
,,,,Colorful Casita,2,,100 ,,,-96.6236686,33.21038333,,,https://www.airbnb.com/rooms/16795494?location=Anna%2C%20TX,,McKinney,Dec-10,"¡Mi casa es su casa! This cozy and colorful 2 bedroom/1 bathroom is perfect for an overnight oasis or weekend getaway. This is my primary home, but I often hit the road on weekends and fill my summers with travel. There is nothing better than finding that charming 'home away from home' and I hope my 'casita' can be that for you!"
,,,,Secluded room on acreage near White Rock Lake,1,,99 ,,,-96.70559942,32.81311593,,,https://www.airbnb.com/rooms/8538511?location=Balch%20Springs%2C%20TX,,Dallas,Sep-15,"This single bedroom is like no other, in that you'll have the unique advantage to enjoy the outdoors on my secluded acreage, so you'll never feel confined to your room. \n\nJust 5 minutes to dining, drinking, swimming, and horses to pet &amp; feed. Only a mile from the White Rock Arboretum for jogging or sightseeing, and 8 minutes from downtown."
,,,,3725 Crestline Road,3,,339 ,,,-97.37354493,32.744378499999996,,,https://www.airbnb.com/rooms/15214483?location=Azle%2C%20TX,,Fort-Worth,Dec-15,"We very recently remodeled this adorable 3 bedroom (1 bonus room) 2 bathroom home in the heart of Fort Worth's cultural district. Walking distance from Will Rogers, Science and History Museum, Cowgirl Hall of Fame, Kimbell, Modern and, Amon Carter Museums, UNT Health Science Center, 1.5 Miles from Montgomery Plaza and 7th street area, 3.8 miles to downtown, 4 miles to TCU."
,,,,"Cute 3br in Las Colinas, 3mi from Byron Nelson",3,,275 ,,,-96.99892108,32.86410161,,,https://www.airbnb.com/rooms/18349225?location=Bedford%2C%20TX,,Irving,Jun-15,"Clean, modern 2-story townhouse in Las Colinas, 3 miles away from the Byron Nelson golf tournament, and 2 miles away from DFW Airport. Our home is perfect for a large group or family. Enjoy the open floorplan and relax on the back patio."
,,,,Cozy Living Room in 1B/1B Apartment,1,,29 ,,,-96.84465084,33.01047502,,,https://www.airbnb.com/rooms/8632797?location=Allen%2C%20TX,,Dallas,Nov-13,"Hi There,\n\nThis apartment is a 1 bed 1 bath. You'd be renting out the living room with either a queen size futon or raised queen size air mattress with headboard or both, if there are two people. I am about 25 minute drive NE from DFW."
,,,,Second-floor private bed with bath and living area,1,,40 ,,,-96.84277749,33.06830569,,,https://www.airbnb.com/rooms/18325536?location=Allen%2C%20TX,,Plano,Apr-17,"Enjoy a second-floor private room in a lovely home within a beautiful, upscale neighborhood. The second floor includes a full bathroom, second living area, small library and a TV room with several comfy recliners. Guests also have use of the kitchen, laundry room, backyard patio, and community’s walking trails.\n\nLocation is just minutes away from Headquarters’ Drive, Dallas North Tollway and Sam Rayburn Tollway-121, and not far from George Bush Tollway-161."
,,,,Modern Master Bedroom in Addison/North Dallas,1,,45 ,,,-96.84429259,32.99855862,,,https://www.airbnb.com/rooms/13936045?location=Addison%2C%20TX,,Dallas,Apr-16,"With a short commute to nightlife, downtown, unique restaurants and shops, and a modern, cozy interior with relaxing amenities, this quiet suburban house is perfect for business travelers and couples looking for a restful visit to the Dallas area."
,,,,Renovated 3/2 Craftsman Downtown,3,,250 ,,,-97.38645669,32.73807893,,,https://www.airbnb.com/rooms/5364341?location=Azle%2C%20TX,,Fort-Worth,Jul-14,"This one hundred year old craftsman boasts all the luxuries of a modern home with the charm &amp; character of historic spaces. It's convenience to TCU, UNT, major restaurants, shopping, museums, stockyards and downtown make it a perfect gathering place!"
,,,,"3 BR Blocks to AT&T Stadium, Near Six Flags, More",3,,122 ,,,-97.10156922,32.74402867,,,https://www.airbnb.com/rooms/9024191?location=Arlington%2C%20TX,,Arlington,Oct-15,"For same price as many nearby 1 BR hotel rooms, stretch out and enjoy your stay in this home that sleeps 9 featuring 2 king beds, a full kitchen (including full-size refrigerator, pots, pans, dishes and more) and large shaded back yard. Blocks to AT&amp;T Stadium (Dallas Cowboys), 1.8 mi to UT Arlington / Global Life Park (Texas Rangers) / Convention Center and 2.8 miles to Six Flags Theme Park &amp; Hurricane Harbor Water Park. Interested in visiting Dallas and Fort Worth? This home sits in-between."
,,,,Cozy 2bd/2.5 baths condominium,2,,105 ,,,-96.84346143,33.00125028,,,https://www.airbnb.com/rooms/10964254?location=Arlington%2C%20TX,,Dallas,Aug-15,"I welcome you to Dallas whether it is for business or pleasure. Please enjoy my comfortable 2 bedroom/2.5 bathrooms/2 assigned covered parking spaces, 2-story condominium. Great location near Dallas/Plano borderline, near major highways, George Bush/North Dallas Tollway. Within minutes of willow bend mall, shops of legacy, Dallas Galleria. Grocery store(Kroger), Chase, Bank of America just across the street. Plenty of fine dining within minutes."
,,,,Bishop Arts Dallas :: Adorable Boho Chic Studio,0,,70 ,,,-96.83161451,32.75366189,,,https://www.airbnb.com/rooms/11241239?location=Arlington%2C%20TX,,Dallas,Mar-15,"Daydreamers delight in this light, airy, boho-chic style studio. Enjoy all the Bishop Arts area has to offer in this darling studio space. Walking distance to all of the amazing Bishop Arts restaurants, bars, and shops."
,,,,Charming Lakewood guesthouse,0,,79 ,,,-96.74540513,32.83096179,,,https://www.airbnb.com/rooms/18310195?location=Arlington%2C%20TX,,Dallas,Apr-17,"Lakewood studio suite close to White Rock Lake, SMU, Dallas Arboretum, and Greenville Avenue restaurants. Perfect for up to two adults (and up to two small children). Also a very convenient and easily accessible place to stay while visiting family in the neighborhood. The location is an a very quiet, tree-lined area."
,,,,2 fully furnished dorm rooms at private residence,1,,41 ,,,-97.08538775,33.22576505,,,https://www.airbnb.com/rooms/13513784?location=Argyle%2C%20TX,,Denton,Jun-16,"Our home is close to TWU and UNT, Denton Downtown Square, and nightlife. \n\nMonthly rates are $600 per month, all utilities and internet included.\n\nOwners live on site."
,,,,Private Suite in House w/Pool 10-mins to downtown!,1,,89 ,,,-96.69261332,32.78792316,,,https://www.airbnb.com/rooms/3062078?location=Balch%20Springs%2C%20TX,,Dallas,May-14,"Hello and welcome to Dallas! I can't wait to have you stay in my clean well kept home with my two cats! My house is a 3 bedroom, 2 bath single family home and is only 10 minutes away from Downtown Dallas and only 5 minutes away from White Rock Lake! Explore, hike, dine, go kayaking, or just stay in and enjoy premium cable on large screen TVs/wetbar or take it easy in the pool and heated spa! Walking in the door in my home is like being on vacation , and I like to keep the vibe that way!"
,,,,PRIVATE ROOM NEAR WHITE ROCK LAKE,3,,45 ,,,-96.68459485,32.83751297,,,https://www.airbnb.com/rooms/15988160?location=Balch%20Springs%2C%20TX,,Dallas,Nov-16,"My place is near to white rock lake. You’ll love my place because of the outdoors space. My place is good for couples, solo adventurers, business travelers, families (with kids), and big groups."
,,,,Cozy private bedroom in a house!,1,,38 ,,,-97.09189941,32.68570036,,,https://www.airbnb.com/rooms/13916346?location=Arlington%2C%20TX,,Arlington,Jul-16,Corner lot house about 20 minutes from DFW Airport. There are plenty of food options/cuisines nearby; an outdoor shopping mall focused on restaurants is within 2 miles. AT&amp;T Stadium and Globe Life Park within 5-6 miles! Nice parks nearby. Washer/dryer/back porch access. My place is good for solo adventurers or 2 guests!
,,,,North Dallas Private Room with Balcony,1,,51 ,,,-96.80993082,32.99017121,,,https://www.airbnb.com/rooms/13898075?location=Allen%2C%20TX,,Dallas,May-13,"Our home is located in North Dallas in a quiet residential neighborhood that is near Preston Trails Country Club. Our home is walking distance to public transportation on Preston Rd. The Addison Conference is 2.3 miles. Queen size Canapy bed with new mattress. Room overlooks the outdoor swimming pool &amp; spa. There is a private balcony. There is a private mirrored vanity and sink. When the second guess room is not occupied, the toilet and tub would be private."
,,,,Private Bedroom with Private Bath,1,,55 ,,,-96.72344702,33.20681404,,,https://www.airbnb.com/rooms/11482093?location=Anna%2C%20TX,,McKinney,Feb-16,"Master Bdrm on ground floor with King Size bed and a private attached bath in the most sought after neighborhood in McKinney TX, rated Number 1 place to stay in America . Near corner of Custer and Virginia pkwy near all amenities."
,,,,Comfortable Room in Quiet Home,1,,50 ,,,-97.11025891,32.61141995,,,https://www.airbnb.com/rooms/18133764?location=Arlington%2C%20TX,,Arlington,Apr-17,"Conveniently located to major highways. 15 minutes from Six Flags, Cowboys and Rangers stadium. Multiple restaurants and grocery stores within minutes ftom home.\n\nQuiet area."
,,,,Single room in a two-story family home.,1,,63 ,,,-97.28061733,32.88129949,,,https://www.airbnb.com/rooms/18671639?location=Azle%2C%20TX,,Fort-Worth,Jun-16,"One bedroom, den and bath in a Two story, Family home."
,,,,Hidden Vineyard Oasis near Downtown,3,,125 ,,,-97.13261909,33.23349065,,,https://www.airbnb.com/rooms/12229365?location=Aubrey%2C%20TX,,Denton,Jan-13,"Come stay at our 1940's cottage just 1 mile from the downtown square! Whether you want to wine and dine al fresco on the patio or relax out by the fire pit behind the vineyard, we have an oasis waiting for you!"
,,,,Simple But really nice,1,,29 ,,,-97.08922729,32.77950077,,,https://www.airbnb.com/rooms/18080129?location=Arlington%2C%20TX,,Arlington,Jan-17,"Clean , quite"
,,,,N Plano Stay on Golf Course-Room #1,1,,42 ,,,-96.70440487,33.07572102,,,https://www.airbnb.com/rooms/16873697?location=Allen%2C%20TX,,Plano,Apr-14,"Welcome to Plano, Texas, Forbes Magazine's Safest City in America in 2011! We invite you to stay in our large private room with game room, theater room and access to pool and hot tub. Our place is located on the Courses of Watters Creek Golf Course and is close to restaurants, attractions, and shopping. You’ll love our place because of the outdoor space, quiet neighborhood. Great spot for couples, solo adventurers, and business travelers. We kindly request no smoking, pets, or small children."
,,,,Blue Elm House in the Heart of McKinney Texas,3,,225 ,,,-96.61577416,33.18443339,,,https://www.airbnb.com/rooms/15250429?location=Allen%2C%20TX,,McKinney,May-16,"My place is close to restaurants and downtown McKinney shopping. You’ll love my place because of the neighborhood, the comfy bed, and the light. My place is good for couples, families (with kids), and big groups."
,,,,Colorful Home Close to the Square,1,,46 ,,,-97.13935909,33.22664346,,,https://www.airbnb.com/rooms/5998668?location=Argyle%2C%20TX,,Denton,Feb-14,"This listing is for a private room in a colorful home featuring modern appliances with artwork and musical instruments sprinkled about. We are within walking distance of the downtown square that features local shopping, nightlife, and great food."
,,,,Cheery Historic District McKinney Home,2,,125 ,,,-96.62534369,33.19984848,,,https://www.airbnb.com/rooms/18071542?location=Allen%2C%20TX,,McKinney,May-13,"Our home is a 1940's Craftsman, 1400 sq.ft, 2 bedroom, 2 bath bungalow with sweet front porch and swing, back deck, and yards in a phenomenal, quiet, gorgeous walking neighborhood, only six blocks from coffee, wine, shopping, galleries, and other neat meeting places in historic downtown McKinney."
,,,,Cozy Private Room in Center of Plano (Wi-fi inc.),1,,75 ,,,-96.76495161,33.08119181,,,https://www.airbnb.com/rooms/19516943?location=Allen%2C%20TX,,Plano,Nov-15,"Super specious house now shares one of 2nd floor room with private bathroom. Separate dining spaces and sitting rooms for guests needs privacy or wants to mingle with other guests. Fully equipped kitchen, brand new washer and dryer, free Wifi and parking space included. Best location in the center of Plano, no traffic drive to Legacy West and Surrounding shopping malls and upscale restaurants"
,,,,"Spacious Home 3bdrs near AT&T Stadium, UTA, TCU",3,,100 ,,,-97.18565368,32.74110865,,,https://www.airbnb.com/rooms/17553291?location=Bedford%2C%20TX,,Fort-Worth,Jun-16,"My place is close to :\n(driving without traffic)\nDallas Cowboys AT&amp;T Stadium (10 mins), \nBallpark Rangers (10 mins), \nSix Flags Over Texas (12 mins),\nUTA (12 mins) , TCU (20 mins, \nFt Worth Stockyard (24 mins), \nFt Worth Zoo (20 mins), \nFt Worth Modern Art Museum (17 mins), \nFt Worth Convention Center (15 mins)\n\nYou’ll love my place because of the comfy beds and the coziness. My place is good for business travelers, families (with kids), and big groups."
,,,,Modern Guesthouse in New Preston Hollow BETR4156,1,,95 ,,,-96.83958912,32.88491857,,,https://www.airbnb.com/rooms/5693005?location=Addison%2C%20TX,,Dallas,Mar-15,This mid-century modern home was built in 2013 in \
,,,,Cozy Pet Friendly 2 bd 2 bath,2,,103 ,,,-96.71138921,33.07619497,,,https://www.airbnb.com/rooms/18811373?location=Allen%2C%20TX,,Plano,Jul-14,"Cozy, home away from home, surrounded by walking trails. Close to shopping and highways."
,,,,Loft Mckinney,0,,99 ,,,-96.61876239,33.20791938,,,https://www.airbnb.com/rooms/16029469?location=Anna%2C%20TX,,McKinney,Feb-16,"My efficiency studio loft apartment is close to the old downtown Mckinney town square. You’ll love my place because of the newly remodeled professional designer quality, the neighborhood is quiet and family oriented, the kitchen has all appliances and white granite counter top and country harvest sink, the coziness is palpable in this loft apartment. My place is good for couples, solo adventurers, business travelers, families (with kids), and furry friends (pets)."
,,,,Private room in a New Contemporary Uptown Townhome,1,,58 ,,,-96.7910888,32.79632901,,,https://www.airbnb.com/rooms/18737254?location=Balch%20Springs%2C%20TX,,Dallas,Feb-16,"1 bedroom with Private bath and 1 attached garage parking in a Brand New Townhome close to Downtown / Uptown\n\nYou will get complete privacy - your room is on the 1st floor, other bedrooms on 3rd floor\nHardwood flooring \nGreat view of downtown and uptown from the huge rooftop deck\nWasher dryer available to use on request\nHigh-Speed Internet and Security Systems installed and activated\n5 min drive to downtown, uptown, deep ellum, klyde warren park, west village, katy trail, white rock lake, Baylor"
,,,,Spacious Private Room and Bath,1,,44 ,,,-97.14997407,33.23598486,,,https://www.airbnb.com/rooms/8064889?location=Aubrey%2C%20TX,,Denton,Jan-15,"Beautiful Mid-Century home in the heart of Denton surrounded by trees, community garden, and parks. We are two adventure-seeking, music and art appreciating, animal loving individuals who are opening our home to like-minded travelers."
,,,,The Suite,1,,75 ,,,-97.11030047,32.71196158,,,https://www.airbnb.com/rooms/2617711?location=Arlington%2C%20TX,,Arlington,Mar-14,"'The Suite' has a large bedroom, 2 bathrooms, sitting room and kitchenette with central air that sleeps 3.\n\nBedroom has queen Sleep Number bed and sleeper sofa in sitting room. Quiet area to relax and the deep swimming pool helps make the Texas outdoors enjoyable - especially during the summer."
,,,,Bishop Arts Lofts Unit #3,1,,80 ,,,-96.82829604,32.75101667,,,https://www.airbnb.com/rooms/16546336?location=Arlington%2C%20TX,,Dallas,Jun-16,"Located in the heart of the Bishop Arts District's, this is one of the area's premier addresses. For someone who appreciates custom details and wants a boutique guest experience. Located in the heart of the Bishop Arts District and walking distance to all of the areas best amenities.*IF PART OF YOUR TRIP OVERLAPS WITH AN EXISTING BOOKING CHECKOUT THE OTHER UNITS IN THE BUILDING. IT'S POSSIBLE TO FIND MORE AVAILABLE NIGHTS WHERE YOU CAN MOVE OVER TO ANOTHER UNIT."
,,,,Vintage House Near Center of Dallas,1,,46 ,,,-96.83385636,32.74604518,,,https://www.airbnb.com/rooms/1488809?location=Arlington%2C%20TX,,Dallas,Aug-13,"Spacious Bedroom w Queen-size bed, sun room, and private bathroom in a century-old house near the center of Dallas. 4 miles from Convention Center and beyond via free Dlink, or buses &amp; light rail. 3 Blocks from Bishop Arts District. HDTV/Internet"
,,,,The back nine...!,1,,40 ,,,-97.10171292,32.77275173,,,https://www.airbnb.com/rooms/14403049?location=Arlington%2C%20TX,,Arlington,Aug-16,My apt is across the street from the golf course. I have a very nice and clean apt. I have some comfortable leather couches fresh clean linen and towels will be provide. Contact me for weekend specials.!
,,,,Full cozy studio/bath shared D,1,,39 ,,,-97.16045009999999,33.2225584,,,https://www.airbnb.com/rooms/15998145?location=Aubrey%2C%20TX,,Denton,Mar-14,"Our place is close to family-friendly activities, UNT, shopping centers, restaurants and dining. It is totally independent with a private entrance and a shared bath with a jack&amp;jill set up.It is perfect for couples, solo adventurers and business travelers. There is plenty of parking next to the backyard."
,,,,Condo Loft Near Everything,1,,89 ,,,-97.23698091,32.76297095,,,https://www.airbnb.com/rooms/19386558?location=Bedford%2C%20TX,,Fort-Worth,Jun-16,"A short drive to Arlington Stadium, The Convention Center downtown Fort Worth, Billy Bob's in the Stockyards, Top Golf, restaurants on 7th street, etc."
,,,,"Comfy, Clean, Central, North Dallas Apartment",1,,60 ,,,-96.82700592,33.01014052,,,https://www.airbnb.com/rooms/14797275?location=Addison%2C%20TX,,Dallas,Sep-15,"Welcome to Dallas! Enjoy my quaint, clean, quiet and comfy 1 bedroom apartment located off of George Bush and the Tollway. It's central to all the major highways, the big city and the suburban cities in between without all of the hustle and bustle of downtown Dallas! A quiet and safe community that's great for business travelers, solo explorers or couples that want to getaway for the weekend. The whole place is yours, can't wait to host you!"
